Anodizado
Fecha: 24-Sep-2018 11:46:11
Tensión	Corriente
6.000000e+001	4.611330e-003
6.000000e+001	4.616640e-003
6.000000e+001	4.617030e-003
6.000000e+001	4.619930e-003
6.000000e+001	4.621230e-003
6.000000e+001	4.625290e-003
6.000000e+001	4.627070e-003
6.000000e+001	4.630560e-003
6.000000e+001	4.628270e-003
6.000000e+001	4.635210e-003
6.000000e+001	4.642410e-003
6.000000e+001	4.638660e-003
6.000000e+001	4.640420e-003
6.000000e+001	4.646810e-003
6.000000e+001	4.646640e-003
6.000000e+001	4.655980e-003
6.000000e+001	4.658550e-003
6.000000e+001	4.662190e-003
6.000000e+001	4.667600e-003
6.000000e+001	4.669460e-003
6.000000e+001	4.668320e-003
6.000000e+001	4.672590e-003
6.000000e+001	4.676200e-003
6.000000e+001	4.682950e-003
6.000000e+001	4.682330e-003
6.000000e+001	4.685250e-003
6.000000e+001	4.686120e-003
6.000000e+001	4.688970e-003
6.000000e+001	4.696280e-003
6.000000e+001	4.701370e-003
6.000000e+001	4.701250e-003
6.000000e+001	4.709560e-003
6.000000e+001	4.709060e-003
6.000000e+001	4.712990e-003
6.000000e+001	4.711960e-003
6.000000e+001	4.714830e-003
6.000000e+001	4.716330e-003
6.000000e+001	4.722120e-003
6.000000e+001	4.717220e-003
6.000000e+001	4.717480e-003
6.000000e+001	4.720940e-003
6.000000e+001	4.725720e-003
6.000000e+001	4.726530e-003
6.000000e+001	4.725710e-003
6.000000e+001	4.725150e-003
6.000000e+001	4.723690e-003
6.000000e+001	4.727600e-003
6.000000e+001	4.729210e-003
6.000000e+001	4.730300e-003
6.000000e+001	4.733430e-003
6.000000e+001	4.729000e-003
6.000000e+001	4.734820e-003
6.000000e+001	4.732520e-003
6.000000e+001	4.738060e-003
6.000000e+001	4.737360e-003
6.000000e+001	4.738610e-003
6.000000e+001	4.741840e-003
6.000000e+001	4.741580e-003
6.000000e+001	4.736180e-003
6.000000e+001	4.742760e-003
6.000000e+001	4.738280e-003
6.000000e+001	4.742230e-003
6.000000e+001	4.736250e-003
6.000000e+001	4.738720e-003
6.000000e+001	4.739640e-003
6.000000e+001	4.743150e-003
6.000000e+001	4.744500e-003
6.000000e+001	4.745180e-003
6.000000e+001	4.744970e-003
6.000000e+001	4.745870e-003
6.000000e+001	4.747510e-003
6.000000e+001	4.746870e-003
6.000000e+001	4.747960e-003
6.000000e+001	4.746880e-003
6.000000e+001	4.747190e-003
6.000000e+001	4.744500e-003
6.000000e+001	4.748060e-003
6.000000e+001	4.744030e-003
6.000000e+001	4.744560e-003
6.000000e+001	4.749400e-003
6.000000e+001	4.752480e-003
6.000000e+001	4.756200e-003
6.000000e+001	4.753080e-003
6.000000e+001	4.755180e-003
6.000000e+001	4.758700e-003
6.000000e+001	4.756530e-003
6.000000e+001	4.760760e-003
6.000000e+001	4.753850e-003
6.000000e+001	4.755360e-003
6.000000e+001	4.756690e-003
6.000000e+001	4.761390e-003
6.000000e+001	4.761790e-003
6.000000e+001	4.764980e-003
6.000000e+001	4.764360e-003
6.000000e+001	4.764350e-003
6.000000e+001	4.759040e-003
6.000000e+001	4.766860e-003
6.000000e+001	4.769720e-003
6.000000e+001	4.773470e-003
6.000000e+001	4.777610e-003
6.000000e+001	4.780250e-003
6.000000e+001	4.784270e-003
6.000000e+001	4.783170e-003
6.000000e+001	4.784230e-003
6.000000e+001	4.785020e-003
6.000000e+001	4.786130e-003
6.000000e+001	4.789290e-003
6.000000e+001	4.790510e-003
6.000000e+001	4.797710e-003
6.000000e+001	4.795990e-003
6.000000e+001	4.790450e-003
6.000000e+001	4.792240e-003
6.000000e+001	4.797190e-003
6.000000e+001	4.796110e-003
6.000000e+001	4.796770e-003
6.000000e+001	4.794820e-003
6.000000e+001	4.793890e-003
6.000000e+001	4.793890e-003
6.000000e+001	4.794180e-003
6.000000e+001	4.793520e-003
6.000000e+001	4.794890e-003
6.000000e+001	4.790100e-003
6.000000e+001	4.796380e-003
6.000000e+001	4.795120e-003
6.000000e+001	4.797910e-003
6.000000e+001	4.798970e-003
6.000000e+001	4.802390e-003
6.000000e+001	4.799820e-003
6.000000e+001	4.797500e-003
6.000000e+001	4.798960e-003
6.000000e+001	4.797190e-003
6.000000e+001	4.795580e-003
6.000000e+001	4.795010e-003
6.000000e+001	4.799210e-003
6.000000e+001	4.796000e-003
6.000000e+001	4.797920e-003
6.000000e+001	4.795010e-003
6.000000e+001	4.789340e-003
6.000000e+001	4.795200e-003
6.000000e+001	4.797120e-003
6.000000e+001	4.796750e-003
6.000000e+001	4.797810e-003
6.000000e+001	4.797670e-003
6.000000e+001	4.798820e-003
6.000000e+001	4.801890e-003
6.000000e+001	4.797430e-003
6.000000e+001	4.796620e-003
6.000000e+001	4.797530e-003
6.000000e+001	4.795220e-003
6.000000e+001	4.793800e-003
6.000000e+001	4.794850e-003
6.000000e+001	4.792570e-003
6.000000e+001	4.790400e-003
6.000000e+001	4.796780e-003
6.000000e+001	4.795110e-003
6.000000e+001	4.799690e-003
6.000000e+001	4.800760e-003
6.000000e+001	4.796520e-003
6.000000e+001	4.800360e-003
6.000000e+001	4.796210e-003
6.000000e+001	4.797080e-003
6.000000e+001	4.797900e-003
6.000000e+001	4.802810e-003
6.000000e+001	4.794800e-003
6.000000e+001	4.800910e-003
6.000000e+001	4.795670e-003
6.000000e+001	4.799110e-003
6.000000e+001	4.792920e-003
6.000000e+001	4.790640e-003
6.000000e+001	4.791350e-003
6.000000e+001	4.790590e-003
6.000000e+001	4.793160e-003
6.000000e+001	4.788210e-003
6.000000e+001	4.785900e-003
6.000000e+001	4.787660e-003
6.000000e+001	4.785050e-003
6.000000e+001	4.783150e-003
6.000000e+001	4.788350e-003
6.000000e+001	4.789060e-003
6.000000e+001	4.785950e-003
6.000000e+001	4.783830e-003
6.000000e+001	4.784070e-003
6.000000e+001	4.786000e-003
6.000000e+001	4.786890e-003
6.000000e+001	4.785690e-003
6.000000e+001	4.786130e-003
6.000000e+001	4.788160e-003
6.000000e+001	4.783170e-003
6.000000e+001	4.784410e-003
6.000000e+001	4.782350e-003
6.000000e+001	4.785360e-003
6.000000e+001	4.787460e-003
6.000000e+001	4.787490e-003
6.000000e+001	4.790190e-003
6.000000e+001	4.786440e-003
6.000000e+001	4.789410e-003
6.000000e+001	4.785760e-003
6.000000e+001	4.787100e-003
6.000000e+001	4.786210e-003
6.000000e+001	4.787940e-003
6.000000e+001	4.790130e-003
6.000000e+001	4.793440e-003
6.000000e+001	4.791030e-003
6.000000e+001	4.792200e-003
6.000000e+001	4.790030e-003
6.000000e+001	4.788680e-003
6.000000e+001	4.785480e-003
6.000000e+001	4.784020e-003
6.000000e+001	4.782720e-003
6.000000e+001	4.777760e-003
6.000000e+001	4.779000e-003
6.000000e+001	4.778600e-003
6.000000e+001	4.775190e-003
6.000000e+001	4.775110e-003
6.000000e+001	4.774270e-003
6.000000e+001	4.779070e-003
6.000000e+001	4.779080e-003
6.000000e+001	4.781070e-003
6.000000e+001	4.780790e-003
6.000000e+001	4.782530e-003
6.000000e+001	4.777190e-003
6.000000e+001	4.772620e-003
6.000000e+001	4.776270e-003
6.000000e+001	4.777080e-003
6.000000e+001	4.774100e-003
6.000000e+001	4.777170e-003
6.000000e+001	4.778190e-003
6.000000e+001	4.777610e-003
6.000000e+001	4.778690e-003
6.000000e+001	4.783390e-003
6.000000e+001	4.784420e-003
6.000000e+001	4.780210e-003
6.000000e+001	4.787220e-003
6.000000e+001	4.785980e-003
6.000000e+001	4.783380e-003
6.000000e+001	4.781150e-003
6.000000e+001	4.783560e-003
6.000000e+001	4.780950e-003
6.000000e+001	4.780630e-003
6.000000e+001	4.781500e-003
6.000000e+001	4.781130e-003
6.000000e+001	4.780820e-003
6.000000e+001	4.776050e-003
6.000000e+001	4.771520e-003
6.000000e+001	4.769860e-003
6.000000e+001	4.773640e-003
6.000000e+001	4.772850e-003
6.000000e+001	4.769060e-003
6.000000e+001	4.772240e-003
6.000000e+001	4.767860e-003
6.000000e+001	4.773440e-003
6.000000e+001	4.777830e-003
6.000000e+001	4.770410e-003
6.000000e+001	4.768020e-003
6.000000e+001	4.767880e-003
6.000000e+001	4.771280e-003
6.000000e+001	4.765060e-003
6.000000e+001	4.760410e-003
6.000000e+001	4.756860e-003
6.000000e+001	4.760510e-003
6.000000e+001	4.756670e-003
6.000000e+001	4.758950e-003
6.000000e+001	4.756810e-003
6.000000e+001	4.756230e-003
6.000000e+001	4.752650e-003
6.000000e+001	4.760430e-003
6.000000e+001	4.765100e-003
6.000000e+001	4.761840e-003
6.000000e+001	4.761670e-003
6.000000e+001	4.757470e-003
6.000000e+001	4.758860e-003
6.000000e+001	4.759350e-003
6.000000e+001	4.752940e-003
6.000000e+001	4.751910e-003
6.000000e+001	4.750470e-003
6.000000e+001	4.748020e-003
6.000000e+001	4.746480e-003
6.000000e+001	4.749690e-003
6.000000e+001	4.747510e-003
6.000000e+001	4.749040e-003
6.000000e+001	4.750360e-003
6.000000e+001	4.747380e-003
6.000000e+001	4.748020e-003
6.000000e+001	4.746270e-003
6.000000e+001	4.745160e-003
6.000000e+001	4.743370e-003
6.000000e+001	4.736500e-003
6.000000e+001	4.735340e-003
6.000000e+001	4.733730e-003
6.000000e+001	4.734410e-003
6.000000e+001	4.736940e-003
6.000000e+001	4.739010e-003
6.000000e+001	4.735060e-003
6.000000e+001	4.734770e-003
6.000000e+001	4.734840e-003
6.000000e+001	4.736350e-003
6.000000e+001	4.739950e-003
6.000000e+001	4.742340e-003
6.000000e+001	4.741190e-003
6.000000e+001	4.742480e-003
6.000000e+001	4.742400e-003
6.000000e+001	4.738200e-003
6.000000e+001	4.735480e-003
6.000000e+001	4.736190e-003
6.000000e+001	4.737590e-003
6.000000e+001	4.729850e-003
6.000000e+001	4.731670e-003
6.000000e+001	4.731670e-003
6.000000e+001	4.735500e-003
6.000000e+001	4.738100e-003
6.000000e+001	4.733120e-003
6.000000e+001	4.730620e-003
6.000000e+001	4.735220e-003
6.000000e+001	4.734150e-003
6.000000e+001	4.741580e-003
6.000000e+001	4.739910e-003
6.000000e+001	4.739580e-003
6.000000e+001	4.736290e-003
6.000000e+001	4.737350e-003
6.000000e+001	4.738060e-003
6.000000e+001	4.738020e-003
6.000000e+001	4.739220e-003
6.000000e+001	4.738750e-003
6.000000e+001	4.737770e-003
6.000000e+001	4.745050e-003
6.000000e+001	4.744450e-003
6.000000e+001	4.745760e-003
6.000000e+001	4.743490e-003
6.000000e+001	4.737780e-003
6.000000e+001	4.737970e-003
6.000000e+001	4.738410e-003
6.000000e+001	4.741650e-003
6.000000e+001	4.739090e-003
6.000000e+001	4.736170e-003
6.000000e+001	4.735740e-003
6.000000e+001	4.732090e-003
6.000000e+001	4.727780e-003
6.000000e+001	4.727270e-003
6.000000e+001	4.729740e-003
6.000000e+001	4.728380e-003
6.000000e+001	4.724970e-003
6.000000e+001	4.721720e-003
6.000000e+001	4.726340e-003
6.000000e+001	4.722650e-003
6.000000e+001	4.721100e-003
6.000000e+001	4.719020e-003
6.000000e+001	4.716320e-003
6.000000e+001	4.714080e-003
6.000000e+001	4.715270e-003
6.000000e+001	4.716620e-003
6.000000e+001	4.716320e-003
6.000000e+001	4.717660e-003
6.000000e+001	4.717600e-003
6.000000e+001	4.716510e-003
6.000000e+001	4.717380e-003
6.000000e+001	4.717910e-003
6.000000e+001	4.714140e-003
6.000000e+001	4.712890e-003
6.000000e+001	4.715330e-003
6.000000e+001	4.714090e-003
6.000000e+001	4.711280e-003
6.000000e+001	4.713480e-003
6.000000e+001	4.711490e-003
6.000000e+001	4.709600e-003
6.000000e+001	4.708490e-003
6.000000e+001	4.708460e-003
6.000000e+001	4.707870e-003
6.000000e+001	4.706230e-003
6.000000e+001	4.714670e-003
6.000000e+001	4.711690e-003
6.000000e+001	4.712400e-003
6.000000e+001	4.716010e-003
6.000000e+001	4.713760e-003
6.000000e+001	4.713400e-003
6.000000e+001	4.704910e-003
6.000000e+001	4.707320e-003
6.000000e+001	4.704040e-003
6.000000e+001	4.702900e-003
6.000000e+001	4.702490e-003
6.000000e+001	4.700660e-003
6.000000e+001	4.700540e-003
6.000000e+001	4.698310e-003
6.000000e+001	4.701010e-003
6.000000e+001	4.703780e-003
6.000000e+001	4.704990e-003
6.000000e+001	4.705850e-003
6.000000e+001	4.700470e-003
6.000000e+001	4.702000e-003
6.000000e+001	4.703410e-003
6.000000e+001	4.708720e-003
6.000000e+001	4.705080e-003
6.000000e+001	4.703730e-003
6.000000e+001	4.701170e-003
6.000000e+001	4.699060e-003
6.000000e+001	4.697710e-003
6.000000e+001	4.697200e-003
6.000000e+001	4.699190e-003
6.000000e+001	4.693400e-003
6.000000e+001	4.692260e-003
6.000000e+001	4.690590e-003
6.000000e+001	4.688780e-003
6.000000e+001	4.690180e-003
6.000000e+001	4.692080e-003
6.000000e+001	4.690200e-003
6.000000e+001	4.689870e-003
6.000000e+001	4.692110e-003
6.000000e+001	4.691360e-003
6.000000e+001	4.687810e-003
6.000000e+001	4.690140e-003
6.000000e+001	4.692250e-003
6.000000e+001	4.691290e-003
6.000000e+001	4.684250e-003
6.000000e+001	4.684070e-003
6.000000e+001	4.678790e-003
6.000000e+001	4.678420e-003
6.000000e+001	4.677670e-003
6.000000e+001	4.675650e-003
6.000000e+001	4.675370e-003
6.000000e+001	4.676560e-003
6.000000e+001	4.676880e-003
6.000000e+001	4.679320e-003
6.000000e+001	4.675010e-003
6.000000e+001	4.673660e-003
6.000000e+001	4.673390e-003
6.000000e+001	4.673010e-003
6.000000e+001	4.673680e-003
6.000000e+001	4.678890e-003
6.000000e+001	4.679170e-003
6.000000e+001	4.680910e-003
6.000000e+001	4.677830e-003
6.000000e+001	4.675910e-003
6.000000e+001	4.682900e-003
6.000000e+001	4.680620e-003
6.000000e+001	4.679220e-003
6.000000e+001	4.679120e-003
6.000000e+001	4.680090e-003
6.000000e+001	4.676910e-003
6.000000e+001	4.680370e-003
6.000000e+001	4.677430e-003
6.000000e+001	4.673120e-003
6.000000e+001	4.668310e-003
6.000000e+001	4.666890e-003
6.000000e+001	4.668650e-003
6.000000e+001	4.668670e-003
6.000000e+001	4.668500e-003
6.000000e+001	4.671110e-003
6.000000e+001	4.675540e-003
6.000000e+001	4.676560e-003
6.000000e+001	4.670320e-003
6.000000e+001	4.669820e-003
6.000000e+001	4.668770e-003
6.000000e+001	4.674980e-003
6.000000e+001	4.668060e-003
6.000000e+001	4.670020e-003
6.000000e+001	4.671330e-003
6.000000e+001	4.668530e-003
6.000000e+001	4.669980e-003
6.000000e+001	4.668430e-003
6.000000e+001	4.666550e-003
6.000000e+001	4.664770e-003
6.000000e+001	4.666720e-003
6.000000e+001	4.666510e-003
6.000000e+001	4.664650e-003
6.000000e+001	4.663010e-003
6.000000e+001	4.660260e-003
6.000000e+001	4.664820e-003
6.000000e+001	4.664610e-003
6.000000e+001	4.661470e-003
6.000000e+001	4.657280e-003
6.000000e+001	4.653640e-003
6.000000e+001	4.656130e-003
6.000000e+001	4.655560e-003
6.000000e+001	4.654510e-003
6.000000e+001	4.657070e-003
6.000000e+001	4.652210e-003
6.000000e+001	4.653840e-003
6.000000e+001	4.652850e-003
6.000000e+001	4.656790e-003
6.000000e+001	4.653180e-003
6.000000e+001	4.653590e-003
