Anodizado
Fecha: 08-Jan-2014 10:41:06
Tensión	Corriente
6.000000e+001	4.522350e-003
6.000000e+001	4.539500e-003
6.000000e+001	4.508530e-003
6.000000e+001	4.500800e-003
6.000000e+001	4.493210e-003
6.000000e+001	4.481360e-003
6.000000e+001	4.524060e-003
6.000000e+001	4.493300e-003
6.000000e+001	4.506140e-003
6.000000e+001	4.518620e-003
6.000000e+001	4.494490e-003
6.000000e+001	4.491460e-003
6.000000e+001	4.557000e-003
6.000000e+001	4.487880e-003
6.000000e+001	4.500520e-003
6.000000e+001	4.481530e-003
6.000000e+001	4.489000e-003
6.000000e+001	4.492020e-003
6.000000e+001	4.501870e-003
6.000000e+001	4.502680e-003
6.000000e+001	4.511370e-003
6.000000e+001	4.518140e-003
6.000000e+001	4.508690e-003
6.000000e+001	4.514500e-003
6.000000e+001	4.494540e-003
6.000000e+001	4.504400e-003
6.000000e+001	4.546600e-003
6.000000e+001	4.540590e-003
6.000000e+001	4.528600e-003
6.000000e+001	4.551930e-003
6.000000e+001	4.530090e-003
6.000000e+001	4.497860e-003
6.000000e+001	4.529420e-003
6.000000e+001	4.544270e-003
6.000000e+001	4.552590e-003
6.000000e+001	4.583740e-003
6.000000e+001	4.548610e-003
6.000000e+001	4.576240e-003
6.000000e+001	4.539880e-003
6.000000e+001	4.557680e-003
6.000000e+001	4.561940e-003
6.000000e+001	4.564960e-003
6.000000e+001	4.592100e-003
6.000000e+001	4.608540e-003
6.000000e+001	4.629390e-003
6.000000e+001	4.588540e-003
6.000000e+001	4.514480e-003
6.000000e+001	4.576770e-003
6.000000e+001	4.520330e-003
6.000000e+001	4.516960e-003
6.000000e+001	4.509700e-003
6.000000e+001	4.514590e-003
6.000000e+001	4.550690e-003
6.000000e+001	4.504600e-003
6.000000e+001	4.479120e-003
6.000000e+001	4.438970e-003
6.000000e+001	4.455170e-003
6.000000e+001	4.456200e-003
6.000000e+001	4.483400e-003
6.000000e+001	4.504100e-003
6.000000e+001	4.445950e-003
6.000000e+001	4.417530e-003
6.000000e+001	4.392180e-003
6.000000e+001	4.429840e-003
6.000000e+001	4.419470e-003
6.000000e+001	4.416100e-003
6.000000e+001	4.395160e-003
6.000000e+001	4.397060e-003
6.000000e+001	4.410970e-003
6.000000e+001	4.405730e-003
6.000000e+001	4.439960e-003
6.000000e+001	4.463460e-003
6.000000e+001	4.448410e-003
6.000000e+001	4.389710e-003
6.000000e+001	4.432250e-003
6.000000e+001	4.411290e-003
6.000000e+001	4.395380e-003
6.000000e+001	4.391740e-003
6.000000e+001	4.392980e-003
6.000000e+001	4.431590e-003
6.000000e+001	4.407190e-003
6.000000e+001	4.431760e-003
6.000000e+001	4.430750e-003
6.000000e+001	4.416290e-003
6.000000e+001	4.450050e-003
6.000000e+001	4.454810e-003
6.000000e+001	4.437090e-003
6.000000e+001	4.389510e-003
6.000000e+001	4.365960e-003
6.000000e+001	4.400640e-003
6.000000e+001	4.414610e-003
6.000000e+001	4.449650e-003
6.000000e+001	4.474370e-003
6.000000e+001	4.467020e-003
6.000000e+001	4.469690e-003
6.000000e+001	4.499300e-003
6.000000e+001	4.500720e-003
6.000000e+001	4.475690e-003
6.000000e+001	4.458850e-003
6.000000e+001	4.432910e-003
6.000000e+001	4.482890e-003
6.000000e+001	4.495570e-003
6.000000e+001	4.522030e-003
6.000000e+001	4.514750e-003
6.000000e+001	4.487700e-003
6.000000e+001	4.518460e-003
6.000000e+001	4.520340e-003
6.000000e+001	4.584560e-003
6.000000e+001	4.580150e-003
6.000000e+001	4.527300e-003
6.000000e+001	4.542680e-003
6.000000e+001	4.486510e-003
6.000000e+001	4.501020e-003
6.000000e+001	4.495380e-003
6.000000e+001	4.497690e-003
6.000000e+001	4.518000e-003
6.000000e+001	4.539650e-003
6.000000e+001	4.527510e-003
6.000000e+001	4.523400e-003
6.000000e+001	4.496990e-003
6.000000e+001	4.488930e-003
6.000000e+001	4.526380e-003
6.000000e+001	4.482390e-003
6.000000e+001	4.462390e-003
6.000000e+001	4.444410e-003
6.000000e+001	4.436810e-003
6.000000e+001	4.439650e-003
6.000000e+001	4.481010e-003
6.000000e+001	4.463030e-003
6.000000e+001	4.512840e-003
6.000000e+001	4.527080e-003
6.000000e+001	4.486170e-003
6.000000e+001	4.499310e-003
6.000000e+001	4.456800e-003
6.000000e+001	4.422520e-003
6.000000e+001	4.410390e-003
6.000000e+001	4.382130e-003
6.000000e+001	4.440510e-003
6.000000e+001	4.492120e-003
6.000000e+001	4.511380e-003
6.000000e+001	4.492100e-003
6.000000e+001	4.468950e-003
6.000000e+001	4.484470e-003
6.000000e+001	4.490770e-003
6.000000e+001	4.477660e-003
6.000000e+001	4.471750e-003
6.000000e+001	4.464360e-003
6.000000e+001	4.482540e-003
6.000000e+001	4.517680e-003
6.000000e+001	4.500720e-003
6.000000e+001	4.482060e-003
6.000000e+001	4.463380e-003
6.000000e+001	4.503800e-003
6.000000e+001	4.450810e-003
6.000000e+001	4.444850e-003
6.000000e+001	4.435350e-003
6.000000e+001	4.416710e-003
6.000000e+001	4.404120e-003
6.000000e+001	4.460270e-003
6.000000e+001	4.412660e-003
6.000000e+001	4.412550e-003
6.000000e+001	4.435710e-003
6.000000e+001	4.422120e-003
6.000000e+001	4.465860e-003
6.000000e+001	4.483510e-003
6.000000e+001	4.500720e-003
6.000000e+001	4.472620e-003
6.000000e+001	4.453330e-003
6.000000e+001	4.435380e-003
6.000000e+001	4.480020e-003
6.000000e+001	4.428080e-003
6.000000e+001	4.449230e-003
6.000000e+001	4.478950e-003
6.000000e+001	4.457120e-003
6.000000e+001	4.500000e-003
6.000000e+001	4.477870e-003
6.000000e+001	4.498590e-003
6.000000e+001	4.483540e-003
6.000000e+001	4.456950e-003
6.000000e+001	4.450550e-003
6.000000e+001	4.501620e-003
6.000000e+001	4.504340e-003
6.000000e+001	4.528620e-003
6.000000e+001	4.516100e-003
6.000000e+001	4.484750e-003
6.000000e+001	4.483520e-003
6.000000e+001	4.439940e-003
6.000000e+001	4.412130e-003
6.000000e+001	4.400730e-003
6.000000e+001	4.418150e-003
6.000000e+001	4.447320e-003
6.000000e+001	4.423660e-003
6.000000e+001	4.427890e-003
6.000000e+001	4.420140e-003
6.000000e+001	4.407700e-003
6.000000e+001	4.440900e-003
6.000000e+001	4.461960e-003
6.000000e+001	4.446150e-003
6.000000e+001	4.419820e-003
6.000000e+001	4.423890e-003
6.000000e+001	4.397000e-003
6.000000e+001	4.437530e-003
6.000000e+001	4.404460e-003
6.000000e+001	4.410020e-003
6.000000e+001	4.404680e-003
6.000000e+001	4.383730e-003
6.000000e+001	4.436310e-003
6.000000e+001	4.418620e-003
6.000000e+001	4.453520e-003
6.000000e+001	4.486770e-003
6.000000e+001	4.459600e-003
6.000000e+001	4.499470e-003
6.000000e+001	4.476800e-003
6.000000e+001	4.469660e-003
6.000000e+001	4.436110e-003
6.000000e+001	4.430320e-003
6.000000e+001	4.419790e-003
6.000000e+001	4.453370e-003
6.000000e+001	4.461640e-003
6.000000e+001	4.476650e-003
6.000000e+001	4.467490e-003
6.000000e+001	4.453840e-003
6.000000e+001	4.470190e-003
6.000000e+001	4.458790e-003
6.000000e+001	4.498120e-003
6.000000e+001	4.482650e-003
6.000000e+001	4.471110e-003
6.000000e+001	4.503830e-003
6.000000e+001	4.483760e-003
6.000000e+001	4.498520e-003
6.000000e+001	4.482370e-003
6.000000e+001	4.480250e-003
6.000000e+001	4.490800e-003
6.000000e+001	4.471210e-003
6.000000e+001	4.499470e-003
6.000000e+001	4.487390e-003
6.000000e+001	4.479320e-003
6.000000e+001	4.500640e-003
6.000000e+001	4.492300e-003
6.000000e+001	4.512020e-003
6.000000e+001	4.500710e-003
6.000000e+001	4.475470e-003
6.000000e+001	4.506490e-003
6.000000e+001	4.484680e-003
6.000000e+001	4.513970e-003
6.000000e+001	4.493970e-003
6.000000e+001	4.504580e-003
6.000000e+001	4.520160e-003
6.000000e+001	4.497620e-003
6.000000e+001	4.534190e-003
6.000000e+001	4.508390e-003
6.000000e+001	4.486600e-003
6.000000e+001	4.517490e-003
6.000000e+001	4.502460e-003
6.000000e+001	4.477610e-003
6.000000e+001	4.464840e-003
6.000000e+001	4.446720e-003
6.000000e+001	4.500870e-003
6.000000e+001	4.449560e-003
6.000000e+001	4.476130e-003
6.000000e+001	4.507340e-003
6.000000e+001	4.496480e-003
6.000000e+001	4.537670e-003
6.000000e+001	4.493960e-003
6.000000e+001	4.517450e-003
6.000000e+001	4.496380e-003
6.000000e+001	4.463230e-003
6.000000e+001	4.518230e-003
6.000000e+001	4.466120e-003
6.000000e+001	4.463530e-003
6.000000e+001	4.430660e-003
6.000000e+001	4.428360e-003
6.000000e+001	4.425860e-003
6.000000e+001	4.454300e-003
6.000000e+001	4.447890e-003
6.000000e+001	4.442630e-003
6.000000e+001	4.422110e-003
6.000000e+001	4.404900e-003
6.000000e+001	4.451010e-003
6.000000e+001	4.436810e-003
6.000000e+001	4.425100e-003
6.000000e+001	4.410280e-003
6.000000e+001	4.402730e-003
6.000000e+001	4.399930e-003
6.000000e+001	4.439600e-003
6.000000e+001	4.422970e-003
6.000000e+001	4.443970e-003
6.000000e+001	4.443920e-003
6.000000e+001	4.426840e-003
6.000000e+001	4.452050e-003
6.000000e+001	4.444800e-003
6.000000e+001	4.460200e-003
6.000000e+001	4.442210e-003
6.000000e+001	4.446650e-003
6.000000e+001	4.459110e-003
6.000000e+001	4.438100e-003
6.000000e+001	4.435220e-003
6.000000e+001	4.413800e-003
6.000000e+001	4.406660e-003
6.000000e+001	4.423050e-003
6.000000e+001	4.414040e-003
6.000000e+001	4.403640e-003
6.000000e+001	4.380090e-003
6.000000e+001	4.390880e-003
6.000000e+001	4.375020e-003
6.000000e+001	4.415050e-003
6.000000e+001	4.401710e-003
6.000000e+001	4.401800e-003
6.000000e+001	4.382320e-003
6.000000e+001	4.374550e-003
6.000000e+001	4.369730e-003
6.000000e+001	4.381820e-003
6.000000e+001	4.359160e-003
6.000000e+001	4.350150e-003
6.000000e+001	4.336290e-003
6.000000e+001	4.340420e-003
6.000000e+001	4.365850e-003
6.000000e+001	4.364030e-003
6.000000e+001	4.428310e-003
6.000000e+001	4.435790e-003
6.000000e+001	4.399930e-003
6.000000e+001	4.403860e-003
6.000000e+001	4.347590e-003
6.000000e+001	4.330180e-003
6.000000e+001	4.331250e-003
6.000000e+001	4.339910e-003
6.000000e+001	4.386530e-003
6.000000e+001	4.369850e-003
6.000000e+001	4.396430e-003
6.000000e+001	4.373620e-003
6.000000e+001	4.366150e-003
6.000000e+001	4.372030e-003
6.000000e+001	4.367370e-003
6.000000e+001	4.356900e-003
6.000000e+001	4.338940e-003
6.000000e+001	4.340380e-003
6.000000e+001	4.335680e-003
6.000000e+001	4.367490e-003
6.000000e+001	4.368070e-003
6.000000e+001	4.389710e-003
6.000000e+001	4.377740e-003
6.000000e+001	4.362370e-003
6.000000e+001	4.377120e-003
6.000000e+001	4.346730e-003
6.000000e+001	4.338160e-003
6.000000e+001	4.327710e-003
6.000000e+001	4.316560e-003
6.000000e+001	4.314750e-003
6.000000e+001	4.336210e-003
6.000000e+001	4.358100e-003
6.000000e+001	4.362730e-003
6.000000e+001	4.369640e-003
6.000000e+001	4.346840e-003
6.000000e+001	4.368960e-003
6.000000e+001	4.363760e-003
6.000000e+001	4.348830e-003
6.000000e+001	4.323640e-003
6.000000e+001	4.307940e-003
6.000000e+001	4.357630e-003
6.000000e+001	4.347210e-003
6.000000e+001	4.361270e-003
6.000000e+001	4.366930e-003
6.000000e+001	4.361100e-003
6.000000e+001	4.336370e-003
6.000000e+001	4.374100e-003
6.000000e+001	4.350610e-003
6.000000e+001	4.347490e-003
6.000000e+001	4.356140e-003
6.000000e+001	4.342680e-003
6.000000e+001	4.378640e-003
6.000000e+001	4.343340e-003
6.000000e+001	4.349330e-003
6.000000e+001	4.337710e-003
6.000000e+001	4.331490e-003
6.000000e+001	4.336460e-003
6.000000e+001	4.360330e-003
6.000000e+001	4.337530e-003
6.000000e+001	4.344610e-003
6.000000e+001	4.325080e-003
6.000000e+001	4.324070e-003
6.000000e+001	4.362250e-003
6.000000e+001	4.327190e-003
6.000000e+001	4.374890e-003
6.000000e+001	4.409340e-003
6.000000e+001	4.391830e-003
6.000000e+001	4.409120e-003
6.000000e+001	4.339050e-003
6.000000e+001	4.321520e-003
6.000000e+001	4.321200e-003
6.000000e+001	4.323960e-003
6.000000e+001	4.356430e-003
6.000000e+001	4.329590e-003
6.000000e+001	4.317590e-003
6.000000e+001	4.314340e-003
6.000000e+001	4.313700e-003
6.000000e+001	4.325630e-003
6.000000e+001	4.341830e-003
6.000000e+001	4.334020e-003
6.000000e+001	4.344380e-003
